152.23798,0,0.0627,0.06291,1.81806,2.05782,1.33686,0.31139,0.06524,0.06312,0.06944,6.24388,10.74377,10.73497,11.0968,7.0483,4.04225,3.19948,2.49695,2.38013,2.85515,2.41936,2.37235,2.51102,2.22749,2.27408,2.22231,2.75194,2.63517,2.89178,2.69146,3.19659,4.85725,7.04948,5.11029,5.65888,6.83589,8.91232,9.72368,8.59141,7.54391,7.84237,7.60039,7.72033,7.98369,7.63824,8.56429,7.98142,9.4938,10.43792,10.18519,11.307,12.9882,13.8775,12.58922,13.27501,15.07202,12.32752,11.82377,13.64714,12.9922,16.12006,13.23159,14.42732,34.73828,20.69139,21.48058,30.88169,20.82354,16.75584,32.81306,22.47915,16.61935,24.76546,22.11004,18.04311,19.90664,21.81341,28.89535,23.079,21.96744,45.67395,33.8971,24.15579,46.08067,36.69148,27.5277,33.71826,30.97746,31.75238,32.92202,26.39756,32.98476,36.70004,28.39719,39.72587,43.78429,32.12855,28.80409,45.56701,42.03016,35.3651,47.88833,44.441,40.26233,35.20883,53.89609,58.57399,44.86071,54.60273,60.6026,52.31023,73.14857,56.97185,66.77015,52.012,62.80044,65.18436,95.04286,68.23338,65.61622,73.27507,89.31007,115.24793,121.07363
153.22518,0,0.06356,0.06291,1.81376,2.03963,1.32341,0.37109,0.07503,0.06279,0.06512,6.17657,10.6587,10.83144,11.32082,6.69175,3.8172,3.10462,2.50174,2.48741,2.8128,2.46906,2.31077,2.77717,2.41905,2.29397,2.21873,2.71157,2.58188,2.81451,2.63871,3.13815,3.53705,4.58176,5.12005,5.75311,6.76693,9.10459,9.66933,8.78831,7.48758,7.89104,7.42196,7.37226,7.6964,7.36882,8.39079,7.76984,9.43339,9.52813,10.20642,11.45459,13.35517,14.26324,12.77398,13.80342,15.77574,12.76859,12.17121,14.34997,13.56831,16.73145,13.60994,15.23133,37.30711,21.95787,23.25581,33.62554,22.90428,18.25552,35.74914,24.52414,17.76147,27.57165,23.97346,19.3732,21.35627,23.74124,33.81559,25.13656,23.74173,51.75976,37.00199,26.42741,53.34284,40.46183,30.0026,37.61093,33.7741,34.88026,35.93449,29.19454,35.87672,41.12844,31.58848,47.3892,48.10451,35.59382,31.87985,51.47958,45.83453,38.83435,54.49094,48.2036,43.80764,38.05366,59.92143,64.9827,48.93459,60.83629,66.89626,56.6824,86.42134,62.64878,73.83487,57.07606,70.86272,72.8621,105.52253,77.19678,76.72614,77.31413,89.21175,115.04039,119.32054
154.21112,0,0.06356,0.06291,1.87032,2.03686,1.2524,0.38203,0.06559,0.06279,0.06312,6.09782,10.61521,10.32412,10.9163,6.82304,3.90181,2.99316,2.74246,2.70191,2.5109,2.49246,2.25076,2.79615,2.26174,2.25666,2.27881,2.76601,2.61506,2.85013,2.7047,3.11535,3.61234,4.65874,4.71762,5.97885,7.50587,9.39709,9.94503,9.55239,8.11409,8.32652,7.80067,7.75552,7.81738,7.82687,8.32824,8.07896,10.10345,9.96775,9.74635,12.08014,14.5001,15.32237,13.5752,14.80381,17.18042,13.69542,13.02349,15.51395,14.53367,17.70221,14.28353,16.48181,45.93037,24.52477,25.36451,36.46793,24.81368,19.58291,38.37638,27.05962,19.54788,31.6964,26.80462,21.68763,24.05591,26.88079,39.94603,28.76024,27.15867,58.20111,41.67276,30.18646,61.97905,46.22119,34.40021,42.74103,38.19869,39.60233,40.6936,33.36899,39.92211,47.60676,36.41786,57.00492,54.5214,40.92956,36.73411,59.5156,51.46172,44.16055,63.26254,53.58489,48.91404,42.77513,67.4498,72.13605,54.44238,68.04254,74.50152,62.13642,96.58998,69.40857,80.6902,62.73146,79.48791,81.53095,114.78027,85.61081,87.70043,85.43522,89.86367,112.69829,116.66289
155.20738,0,0.07903,0.06291,1.90989,2.05747,1.25682,0.38295,0.06352,0.06279,0.06312,6.33887,11.35232,10.87766,10.27596,7.02317,3.9662,2.97692,2.55652,2.44063,2.45399,2.32615,2.28318,2.55049,2.18607,2.14804,2.29715,2.7167,2.5606,2.78553,2.66901,3.02419,3.60818,4.38492,4.67895,5.7169,7.59422,9.25316,10.19181,10.04225,8.33812,8.61731,8.03506,8.04266,7.95777,7.94761,8.38795,8.41934,10.77641,10.5875,10.34013,12.79639,14.89326,16.48415,14.38529,15.90034,18.91911,15.01639,13.87857,16.96325,15.58186,18.79286,14.93111,17.89358,49.0175,26.90834,28.18924,40.70163,28.02905,21.50284,44.40791,31.07959,21.89641,37.25771,30.93066,24.85862,27.71001,31.18904,47.72377,33.504,31.01912,71.3353,48.16514,34.67761,73.05282,53.51076,39.12381,49.74963,43.49852,44.73895,45.45049,37.2286,44.70366,55.82113,41.31613,67.26025,62.74921,46.08956,41.3825,69.99984,58.72158,50.1694,76.05602,60.90742,55.68344,48.50516,83.95376,85.62646,63.48156,81.86813,88.46989,73.41094,115.95493,83.34625,93.17954,74.58089,97.31238,94.05727,122.77463,103.1969,107.5777,94.97187,88.5505,111.89081,115.37049
156.18273,0,0.07167,0.06291,1.90597,2.07256,1.24688,0.38535,0.07842,0.0753,0.07861,6.61655,11.97691,11.46596,10.39716,7.30732,3.94614,3.22427,2.37174,2.4877,2.46992,2.36688,2.28612,2.35331,2.17943,2.13177,2.34403,2.9012,2.66448,2.83788,2.75227,3.09608,3.71111,4.39088,4.8812,5.84868,8.62758,9.54355,11.16419,10.53775,9.05925,9.23164,8.61923,8.54638,8.362,8.23828,8.56047,8.8103,11.5677,11.44827,11.13127,13.7615,16.20057,18.21813,15.81307,17.57181,21.24539,16.88032,15.22891,18.87817,17.4741,20.53341,15.99375,19.72917,52.54177,30.3904,31.44992,46.88811,31.41232,24.35165,51.35289,36.12795,25.07554,43.79056,36.03539,29.0648,32.6114,36.48634,54.98651,39.51233,36.30822,82.73251,56.29541,40.66485,84.23318,62.18055,46.28084,58.64782,51.47751,52.56028,53.72942,44.54485,52.44478,67.94443,50.2172,78.38241,74.93873,55.27515,49.53014,83.63821,70.05624,59.20105,90.93413,72.02802,65.48989,56.59909,99.66894,100.06884,74.45158,95.45563,99.99184,84.2431,127.54446,96.00898,104.0735,85.17534,110.79392,104.21977,128.30933,112.98079,118.87186,100.36748,89.17703,112.36463,115.28258
157.17797,0,0.07521,0.06291,1.86705,2.02851,1.13229,0.37682,0.08475,0.07352,0.08287,6.65288,12.10944,12.13346,10.98222,7.56863,4.12752,3.3441,2.39314,2.53984,2.48139,2.20743,2.5115,2.3989,2.09922,2.22193,2.3062,2.96733,2.7329,2.91897,2.7805,3.12516,3.74042,4.41246,5.83772,6.09231,7.79297,9.72039,11.72877,11.01232,10.22756,10.38845,9.2276,9.14434,9.01754,8.86791,9.02044,9.54364,12.70585,12.62805,12.38403,14.90184,17.687,20.45561,17.43276,19.56499,24.02204,19.7538,17.24072,21.89833,20.52521,23.57553,18.29089,22.87372,57.77942,36.4712,37.65675,54.94535,38.2167,30.05672,61.84765,43.32399,30.41463,50.60219,42.41723,34.12702,37.75867,42.66951,60.69706,45.41842,40.78466,95.75865,63.7766,46.84253,97.72322,70.42149,52.52668,67.31195,56.99609,56.6788,57.82578,47.70545,56.50742,74.39411,54.26242,81.89356,81.11692,59.86686,54.20614,92.43815,77.6813,64.97866,102.12269,79.75469,72.76538,63.36858,115.90536,113.12293,85.04013,109.1321,112.91449,97.76398,135.66825,110.55563,112.50722,97.60776,123.60469,110.9434,122.67244,120.97313,127.91901,106.93615,83.00103,99.1474,100.2326
158.16248,0,0.06725,0.06291,1.83323,1.98107,1.13409,0.36112,0.07954,0.07132,0.06786,6.48096,12.40122,12.82934,11.55495,7.88398,4.59676,3.42269,2.54776,2.85542,2.64381,2.27405,2.79984,2.30382,2.29778,2.38179,2.45199,3.16645,3.05522,3.17099,2.97617,3.34557,4.0155,4.7045,6.19212,6.5187,8.29323,10.33177,11.79266,11.56389,11.03765,11.38981,10.0671,9.90181,9.83626,9.67903,9.84067,10.43542,13.29468,13.67857,13.4065,15.83927,18.81433,21.80273,18.73655,21.32257,25.68105,19.81708,18.45053,23.48147,21.8981,25.12774,19.71953,24.61371,63.8328,38.81579,40.27198,57.16851,40.1325,32.09854,66.5426,45.61606,32.57919,53.91581,44.87408,36.19278,39.64279,45.19403,65.45508,47.53093,43.05833,102.30502,66.09409,49.16638,107.5876,73.83471,55.41503,73.26083,60.1202,58.95484,60.91134,50.67737,59.30951,78.85341,57.27727,85.70453,86.40858,63.25701,57.39096,98.26507,82.37438,69.01926,112.20969,85.19072,77.60391,67.44428,121.59972,116.32321,89.54843,116.3036,114.738,100.81105,134.45313,114.59681,112.02774,98.54321,125.15118,111.26623,121.02803,118.77463,124.37052,103.58859,79.45862,91.75143,92.77421
159.15327,0,0.0627,0.06291,1.78428,1.89564,0.98074,0.29271,0.06715,0.06309,0.06312,5.8249,12.22869,12.52071,10.43248,7.34439,4.3315,3.27984,2.41485,2.34557,2.51457,2.08589,2.72166,2.21692,2.18586,2.16672,2.20564,2.88812,2.88289,2.9775,2.77677,3.11211,3.89175,4.59862,5.74933,6.80296,7.74695,10.07504,10.4448,10.76366,10.70358,11.55338,9.88788,9.72111,9.77624,9.55142,9.59581,10.44286,13.04867,13.46756,13.14792,15.31274,18.39934,21.29981,18.65101,21.6803,25.7946,19.90838,18.86448,24.15116,21.82776,25.23179,19.76894,25.05117,71.17235,40.68692,41.32228,57.94748,39.76875,31.42766,69.39994,45.64113,32.07785,55.10127,44.70744,35.97177,39.69583,45.89563,67.97622,48.16313,43.5818,107.78647,66.82128,49.28496,118.77386,76.87517,57.70471,79.51452,63.59167,61.41916,64.20681,54.24638,62.89197,84.85255,61.51439,87.05034,92.18066,66.7494,60.70637,104.68856,88.17793,72.56214,121.27496,90.88946,82.15288,70.1286,126.39382,121.60948,94.35781,124.01645,118.32351,104.24529,133.62339,120.88951,109.17111,97.78966,127.39184,109.3995,113.90181,111.91523,119.39902,96.60584,70.35512,77.75408,78.08334
160.14525,0,0.0627,0.06291,1.74356,1.86546,0.94893,0.29407,0.07094,0.06309,0.06312,5.65074,12.76162,12.91533,10.81413,7.94604,4.73589,3.8239,2.97756,2.8959,2.79907,2.38265,2.82063,2.37985,2.38171,2.31613,2.35321,2.89625,2.78359,3.12406,2.87062,3.19953,3.87675,4.66165,5.71562,9.27557,7.91658,10.45042,11.23075,11.20281,11.25062,12.19992,10.36041,9.87585,10.19021,9.90694,10.12037,10.78385,13.54489,13.95882,13.72706,16.07414,19.58485,22.77069,19.94756,24.38933,28.10754,22.25649,21.09101,27.32613,24.88297,29.40126,22.95071,29.19629,77.83642,47.57649,48.14113,65.55762,46.73727,38.07592,82.14497,54.4986,39.90032,66.34708,53.28431,44.01565,46.94556,53.18109,79.58863,56.96603,51.13214,120.86973,77.28549,58.3741,130.03693,91.01591,67.6044,93.51625,73.28042,70.524,74.38108,61.64856,67.54436,94.9154,69.12117,90.06789,101.30132,76.14676,68.70779,111.02989,96.59245,82.83139,129.88594,99.89701,91.99132,79.25358,124.72234,120.68874,100.31769,125.98428,119.03503,107.08906,128.962,120.50511,109.95601,100.82857,124.52966,107.38722,109.5859,110.57141,117.38289,91.75174,68.67553,72.74787,71.58504
161.12041,0,0.06347,0.06291,1.76764,1.86083,0.96973,0.3505,0.07095,0.0668,0.06312,5.39083,11.90128,12.2752,10.15138,7.83451,4.92211,3.96112,3.23543,2.75151,2.90778,2.49701,2.67501,2.46178,2.46884,2.4872,2.65994,3.2555,3.12398,3.54428,3.26457,3.65437,4.28413,5.77191,5.99685,9.86465,8.51363,10.31003,11.5735,12.22893,12.32667,13.36994,11.93205,11.20934,11.74498,11.38005,11.69918,12.3338,15.09541,15.61007,15.20086,17.61566,21.55592,25.01685,22.06714,25.79407,31.22214,24.76446,23.53384,30.30073,27.58228,32.67579,25.63753,32.30942,82.40111,52.20574,52.56888,70.38263,51.21602,42.34727,89.78733,60.10683,44.64308,74.24458,58.16703,48.71264,52.22703,58.4948,86.43216,63.03938,56.82337,123.87492,84.50858,65.25806,133.07911,98.81849,74.72376,104.48924,80.60472,76.87144,82.2967,67.79992,71.71284,102.09551,75.70676,94.17213,108.65801,83.05704,74.61814,114.78306,101.8653,89.62798,129.98183,106.21772,98.29254,86.46932,124.67286,118.90109,104.32046,126.52548,116.42324,106.61077,123.60515,118.22537,107.13692,100.46557,121.84339,104.44939,104.27478,105.96555,110.5481,87.70859,67.88712,67.89492,65.22536
162.11854,0,0.06379,0.06291,1.78454,1.81914,0.90938,0.30233,0.07058,0.06309,0.0634,5.18825,11.87088,11.43729,8.92446,6.54625,3.90815,3.21314,2.36844,1.96777,2.3549,2.06775,2.34143,2.24678,2.27467,2.1785,2.47681,3.00176,2.80731,3.32009,3.06158,3.4671,4.16906,5.72814,5.58749,7.14787,8.40476,10.00438,10.85201,11.77121,12.05531,13.45608,12.17318,11.56619,12.51906,11.88444,12.273,13.05529,15.60342,15.96092,15.34515,17.78072,22.45394,26.09674,22.7915,26.56047,33.07403,25.42246,24.36241,31.8564,28.25561,34.11945,25.36148,32.98678,91.39277,52.10918,52.79513,75.0295,50.5991,40.83178,100.06802,60.04573,42.83939,81.95091,58.84708,48.27783,54.61859,60.2714,94.16781,64.67765,58.54894,123.61148,86.83765,65.7952,135.08755,101.66774,75.51096,121.28567,87.69557,83.34162,91.34946,73.99223,72.8499,104.72629,79.18742,90.5182,104.54362,85.72583,75.10891,107.65185,98.16297,88.19153,126.4304,101.91451,95.10815,83.22063,118.01108,114.02562,97.24658,120.21363,110.53172,100.02428,119.12622,113.97461,98.40652,91.27544,117.8837,93.11673,93.92695,98.50354,103.40182,74.52268,59.15447,61.53646,60.48563
163.0969,0,0.06302,0.06291,1.74832,1.75688,0.86053,0.28649,0.07058,0.06309,0.0634,5.06173,11.57916,11.47429,8.99453,6.84353,4.20474,3.23998,2.74947,2.18402,2.51689,2.29872,2.63829,2.44155,2.51919,2.39976,2.54599,2.91954,2.74651,3.06834,2.89355,3.30301,3.97812,5.35245,5.73044,7.03532,8.07305,9.86373,10.46845,11.94479,11.88395,13.17447,12.10023,11.20729,12.37998,11.5683,11.95252,12.65522,15.31523,15.64769,15.09321,17.75276,23.11516,26.56468,23.3874,27.39708,35.60846,26.11054,24.99038,33.60143,29.78058,37.00626,28.1388,36.63449,102.0233,57.64297,59.30927,82.88424,57.40615,47.19264,105.65339,67.08023,49.29254,95.0075,68.47103,55.94856,63.56849,68.35979,104.8298,73.51162,66.74681,119.21713,93.3679,73.76338,126.78102,104.77458,80.94135,126.20026,91.54609,85.506,96.76591,75.75171,72.22973,104.05548,81.41807,87.75085,103.1042,86.78888,75.50694,106.7779,99.16816,90.1991,123.52081,101.81043,97.41056,85.05153,113.43022,110.03483,97.13665,116.96866,106.19035,98.24028,112.79253,110.00161,95.24541,89.27824,112.55024,88.66991,87.93684,93.57259,97.37469,71.83755,57.89681,60.32809,58.68628
