152.23798,0,0.07277,0.07183,1.46396,1.36862,0.55776,0.78292,1.7282,1.2069,0.29977,0.15771,0.09109,0.31829,0.4071,0.2798,0.18432,0.15628,0.59558,3.73419,5.99635,6.77503,8.3739,9.11351,8.68126,12.38931,6.9973,4.23141,3.80132,2.71426,2.89856,3.55713,4.09638,2.23458,2.83106,7.57162,2.56944,2.7362,2.9482,3.19167,3.345,4.20085,2.96206,3.24553,3.30825,3.58503,3.77145,3.89024,4.35719,4.94363,6.46905,6.28764,5.4876,4.88481,4.16016,4.97749,6.20808,9.06297,9.71399,11.04796,15.8204,21.811,22.3091,31.92666,43.92695,42.78775,44.37067,54.69501,47.12743,53.35686,62.3783,72.01331,74.21719,59.56922,65.03629,48.45518,42.87056,50.89682,61.0018,58.09658,78.99316,77.03475,88.2454,82.05416,86.08765,94.10281,74.91149,69.58001,73.96159,69.03799,61.01148,66.49272,72.99585,108.81968,94.98876,111.88907,107.79106,94.92181,89.31439,104.0256,95.11667
153.22518,0,0.07277,0.07183,1.47209,1.30199,0.52458,0.7132,1.59092,1.13583,0.2828,0.15771,0.2387,1.72169,0.20921,0.13531,0.32746,0.22774,0.94182,2.98888,5.18559,6.57707,8.177,8.54094,7.88207,10.94553,6.59782,3.8672,3.76654,2.62433,2.80088,3.04299,4.01298,2.0314,2.73836,5.43293,2.50268,2.68005,2.93906,3.37194,4.80147,3.22921,2.91275,3.21494,3.24932,3.53071,3.79232,3.9995,6.83153,7.05572,4.52521,4.71342,5.38258,5.02276,4.20387,5.10468,6.43391,9.28389,10.32322,11.80313,17.78343,24.74826,25.48324,35.45333,47.11516,51.32075,52.4421,60.66321,51.99382,60.88682,68.25128,78.50647,78.45245,67.93347,69.96702,52.95957,47.14239,54.92678,67.36513,65.20081,82.04927,82.586,93.45151,85.77223,93.36918,98.4324,79.16324,73.90085,79.03692,76.2503,67.46721,72.56974,79.06987,116.79709,101.63194,119.02355,115.6502,100.58959,94.68238,114.78822,104.92644
154.21112,0,0.07226,0.07183,1.46029,1.31055,0.42165,0.49152,1.35128,1.39802,0.17792,0.07908,0.2387,1.41688,0.16515,0.29661,0.33818,0.24146,0.90891,2.99847,4.3631,7.74087,8.78831,8.79766,8.60465,10.71418,7.28099,4.68026,4.04295,2.79476,3.30827,2.66796,4.01324,1.97287,2.52754,5.20116,2.49985,2.66564,3.41577,4.6765,2.83145,3.17217,2.83295,3.10425,3.12698,3.52104,3.78069,4.35337,6.84777,6.73224,4.41968,5.14951,5.05209,5.05126,4.24729,5.18414,6.70717,9.45176,10.67036,13.02457,20.10071,25.76711,29.5458,39.7027,50.53736,61.81221,62.31657,65.88829,56.7887,70.0442,73.32909,85.20306,81.226,76.87215,73.91856,56.69941,51.71839,59.5139,73.07076,71.78047,82.46221,85.91578,96.91613,87.47704,99.77694,100.68656,81.866,76.80175,82.44332,83.10353,73.6798,77.98624,83.32005,122.02444,106.97626,123.59511,120.12896,104.20189,97.78181,121.25649,111.14886
155.20738,0,0.07226,0.07183,1.44376,1.32888,0.48496,0.5625,1.3991,1.39136,0.18233,0.07908,0.13444,1.32737,0.10117,0.08698,0.16795,0.39097,1.1331,2.8746,5.08934,10.33415,9.459,9.86059,10.11137,10.12421,7.78183,4.70569,4.08184,2.82119,2.62215,2.75351,3.9741,2.12189,2.61516,2.54967,2.93275,2.84581,5.73658,6.51328,3.15364,3.98377,3.08427,3.33733,3.3377,3.86161,4.05467,6.66272,6.42399,4.67204,4.64022,5.7413,5.36277,5.31275,4.64649,5.60069,7.43122,10.07644,11.19176,14.54009,23.60078,30.74111,35.07757,45.23143,57.39017,75.92819,77.39893,74.65942,64.50181,82.75721,84.36033,95.86252,86.95653,88.57054,81.52659,64.13578,60.91927,69.43743,86.52856,83.62345,90.31496,96.47035,107.24494,94.4949,109.01207,110.32622,89.1506,83.00949,90.88806,94.31263,83.70002,88.05558,93.72848,133.06368,117.22085,135.26405,133.19968,114.55174,108.7743,133.40172,124.62026
156.18273,0,0.07248,0.07183,1.4528,1.31206,0.51836,0.6436,1.53512,1.10338,0.08698,0.0787,0.13444,0.6238,0.25384,0.08698,0.26415,0.49297,1.09232,3.46693,6.83534,8.23268,8.9308,9.91563,9.10191,10.01242,7.62541,4.47191,4.08248,2.89347,2.84874,2.84091,4.09658,2.29138,2.79563,2.66206,2.9451,3.2174,7.16965,5.15561,4.73944,7.17587,3.2072,3.46973,3.48778,3.99964,5.00131,4.80329,5.04195,4.81029,4.79921,5.53746,5.43277,5.50044,4.84467,5.85467,8.03581,10.89186,12.33724,15.65461,29.25111,36.64142,41.50349,52.21346,66.10476,89.75864,93.02938,85.95521,74.83857,97.18522,98.31696,108.80048,97.25373,101.47507,92.58799,74.6352,72.93152,81.79327,99.6222,93.7775,97.07128,107.78415,117.42808,103.39175,119.32743,120.23958,98.9605,92.39165,102.55818,106.69671,95.90774,100.14038,106.81614,138.95255,127.05997,141.46703,140.04093,125.04079,118.15271,138.97429,132.25415
157.17797,0,0.07297,0.07183,1.40638,1.34611,0.53969,0.63266,1.4772,1.03541,0.17219,0.0739,0.07314,0.07375,0.25468,0.07345,0.47578,0.53282,0.95875,2.51411,5.59194,7.14599,12.24349,10.89079,9.76626,10.51371,7.39124,4.20689,3.97878,2.96181,2.76889,2.98816,2.98236,2.55094,2.85606,2.74087,3.08587,4.55517,4.14283,3.59271,4.83456,7.45151,3.22998,3.43436,3.48296,3.9879,4.99179,4.66094,4.59369,4.77502,4.79776,5.37685,5.3417,5.39327,4.79666,5.89578,8.06969,11.37889,13.66314,18.39893,35.22074,46.15693,51.3795,61.11261,77.72538,101.05081,109.33437,98.36776,85.50289,108.9058,115.01007,117.58879,101.89461,113.50424,98.53347,84.70625,88.18833,93.20261,112.05613,101.4858,100.34157,115.69017,122.40981,106.63952,122.28042,124.33537,103.4632,95.82454,111.5108,114.04887,105.18867,107.71679,117.69748,140.26346,129.36484,141.79044,141.85167,128.7752,123.72984,141.32138,137.62494
158.16248,0,0.07291,0.07183,1.37361,1.31448,0.51648,0.73662,1.59271,0.93341,0.22053,0.0739,0.07314,0.07375,0.20882,0.07345,0.51353,0.78139,1.36542,1.99121,5.21051,7.52895,12.43564,19.14474,8.98005,12.55881,7.51007,4.31531,4.06842,3.3242,2.76839,2.92111,2.95956,2.60406,2.87129,3.02894,3.10617,4.5335,3.45363,3.55294,2.99759,5.34057,3.28572,3.52735,3.54207,4.1491,6.46333,4.37571,4.64745,4.78409,4.87156,5.09131,5.36836,5.39352,4.84911,6.01517,8.05871,11.48573,14.1294,19.2666,35.23175,47.84701,53.31043,63.11271,80.24104,100.70285,112.90197,105.86289,90.37791,111.59545,121.55877,122.30008,102.5361,116.60469,100.24407,89.30209,96.56996,99.47534,122.27015,107.40009,104.30086,121.63435,125.75338,109.22996,125.72709,127.14611,105.19226,99.88356,119.36794,120.28008,109.87246,115.77568,124.02984,140.25444,131.87631,142.59653,142.82275,132.97516,129.3368,139.12532,137.86493
159.15327,0,0.07226,0.07183,1.33558,1.25227,0.4346,0.52821,1.65236,0.74664,0.26541,0.09196,0.09103,0.12631,0.82952,0.07345,0.23729,1.13416,1.7199,1.67654,5.36404,6.822,12.0324,18.8527,6.76696,12.8306,7.12791,4.34647,5.31983,3.55085,2.68693,3.12839,3.00677,2.51833,2.7755,3.03708,3.69742,2.98871,3.63857,3.14702,2.85177,3.84054,3.11525,3.34775,3.46749,4.23982,6.16677,4.33537,4.60638,4.64014,4.71586,4.99005,5.24716,5.27613,4.8001,6.09464,7.56036,11.05015,14.17617,19.44499,33.81133,45.79463,50.51146,58.09713,74.5359,98.24767,114.25442,106.97015,86.67853,109.14782,127.06995,124.86489,97.33537,116.79835,96.30398,88.83632,105.26279,103.90427,133.59137,114.36643,109.40132,127.50828,128.41566,110.0413,124.57398,128.18785,103.87835,99.48407,127.61941,125.11824,112.14256,122.42224,129.98534,138.79862,132.08506,139.58778,140.45078,136.07027,135.5471,137.94149,139.60615
160.14525,0,0.07226,0.07183,1.26404,1.20624,0.43079,0.41766,1.30002,0.58455,0.31974,0.2351,0.09103,0.12631,0.83886,0.07345,0.09707,0.49476,1.49523,2.36642,5.46521,8.65383,12.60133,9.96517,7.18604,12.10311,6.94179,3.8685,5.02524,3.58798,2.45698,3.52353,3.05088,2.45846,2.73611,3.08664,3.6418,2.9863,3.94425,3.08089,2.79309,3.72653,3.75199,3.34641,3.39515,5.3349,4.02278,4.11473,4.57008,4.58765,4.65495,4.91989,5.22465,5.28415,4.75702,6.24014,7.6464,11.55234,15.64897,21.54925,35.81901,49.33262,53.71822,62.06301,78.8296,97.09005,118.31809,116.74756,95.33406,113.51494,132.34253,132.02362,99.76536,123.86504,102.57758,96.05888,115.23604,115.20254,141.27912,120.53678,115.00575,134.30323,134.28824,118.06709,130.84995,133.89732,109.8558,108.52222,136.2186,135.08198,121.55464,132.92493,136.2896,141.66468,137.47717,141.41095,142.23165,141.27854,141.73639,134.43348,137.83228
161.12041,0,0.07226,0.07183,1.23255,1.24505,0.40832,0.3662,1.19415,0.76385,0.15331,0.2351,0.07314,0.07375,1.44317,0.07345,0.07255,0.70718,1.48723,3.13733,5.72,9.21479,16.2794,10.59728,8.32815,10.07552,8.27023,3.81028,4.67481,3.71723,2.45227,4.11827,3.09125,2.49299,2.88632,3.70388,2.9387,3.02909,3.21352,3.10294,2.7975,3.45239,3.84265,3.46793,3.66876,4.31446,4.12484,4.11579,4.59543,4.78001,4.76397,5.05382,5.36056,5.44113,4.94012,6.713,7.84804,12.59871,17.47869,23.52921,37.17785,51.85952,56.09858,64.99341,81.37787,94.9806,119.45366,125.89564,103.09103,116.83988,134.30621,135.97499,102.29879,129.17156,108.33611,101.5729,120.71845,122.90113,143.69716,124.09134,118.20403,135.85849,135.63644,123.31046,133.3361,135.17143,115.97207,116.50228,139.36092,140.30512,128.77484,138.74452,136.1211,139.70855,138.4467,136.46504,136.74176,140.56176,141.68119,126.58515,131.3502
162.11854,0,0.07226,0.07183,1.20455,1.22998,0.37829,0.36249,0.9691,0.76065,0.09512,0.0739,0.07359,0.07375,1.42045,0.09573,0.07255,0.58082,1.28473,4.59113,4.85181,9.75347,8.70512,12.92955,7.32901,8.94203,10.73822,3.84949,5.31467,3.27304,2.48256,3.79074,3.32763,2.50162,4.88172,2.92438,2.85951,2.72208,3.22646,3.12479,2.77608,3.30234,6.82185,3.43939,3.62563,4.408,4.09968,4.15391,4.55475,4.84535,4.76471,5.0988,5.39955,5.52398,4.9753,6.87674,7.94369,13.64671,20.0108,26.82132,39.87073,55.10091,58.654,69.04317,85.71193,100.04605,123.92674,132.03251,115.6867,124.3274,136.22387,138.43229,107.99062,135.04623,120.86638,110.18196,130.08136,136.32548,146.21166,134.99187,130.15017,140.09577,141.05647,136.20674,139.37003,140.91782,130.43248,132.98319,141.60706,145.49264,139.30537,144.48812,136.68747,142.25557,141.56543,136.57358,136.24301,142.6057,144.22892,125.02813,131.27206
163.0969,0,0.07226,0.07183,1.21443,1.2035,0.43015,0.376,0.96968,0.66757,0.07255,0.0739,0.07359,0.07375,0.28022,0.09573,0.08032,0.37906,1.84554,4.69181,4.88243,8.33974,6.86954,10.71765,8.27853,9.1794,10.49843,4.88011,4.2682,3.46875,2.82332,3.52705,3.52343,2.60201,4.34057,2.86356,2.87817,2.78526,3.56517,3.60201,2.91304,3.39042,5.17269,3.5669,5.05247,4.28538,4.08639,4.2998,4.83017,4.87984,4.90917,5.55605,5.69675,5.77012,5.20758,7.0343,8.38267,14.87973,22.06037,30.09575,42.80717,60.19052,64.89517,77.16901,95.22594,107.32107,129.93927,134.88997,127.25709,132.26938,134.22128,140.73322,119.83033,137.94093,132.86283,119.45874,132.56725,141.62446,144.51885,138.54308,134.00727,137.22614,140.82309,139.59543,137.725,140.75355,137.55439,139.47606,138.21238,144.66949,142.38101,142.8139,130.58435,140.24169,140.90067,129.68541,127.68473,139.72847,140.56529,116.80003,123.79863
164.08622,0,0.07271,0.07183,1.2587,1.19687,0.45036,0.38087,0.87906,0.71912,0.09894,0.0739,0.07314,0.07375,0.07375,0.07345,0.14814,0.56533,1.35662,4.36539,5.35529,7.07663,6.40398,12.44932,8.12894,9.78826,7.08701,5.57864,4.94455,7.49236,3.2005,3.30868,3.90306,2.86542,4.33042,3.38434,3.14278,3.13931,3.91046,3.95067,3.29737,3.75393,4.72162,3.94888,5.40338,4.71721,4.48249,4.81474,5.24499,5.37581,5.40124,6.07115,6.23975,6.2473,5.8533,7.93248,9.96848,17.39882,27.04518,36.59046,48.22083,67.28974,72.00789,86.70508,105.39501,112.37757,133.06696,134.79356,135.32434,138.27583,133.57648,140.34457,131.53297,138.16418,140.50281,129.78652,134.4283,142.57341,143.36392,142.21377,138.50204,136.4066,140.45542,141.65467,137.04139,140.42037,142.65493,143.21724,137.27775,143.47199,142.18382,141.71781,129.79503,139.55857,140.09428,126.67521,122.12392,138.66106,139.33563,107.95918,115.41062
165.07932,0,0.07294,0.07183,1.16894,1.13289,0.41191,0.39888,0.84565,0.41395,0.09894,0.0739,0.07314,0.07375,0.07375,0.07345,0.19117,0.6138,1.0212,3.98666,6.83677,6.8439,5.95949,11.01804,8.19499,9.58491,6.4844,6.69524,4.14941,7.27152,3.32611,3.23931,4.22987,2.76084,3.73268,3.56755,3.13412,3.12311,3.78392,3.80494,3.32189,3.74717,3.80334,4.07585,5.29143,4.51176,4.5427,4.87241,5.16573,5.60297,5.43026,5.91007,6.78059,6.4374,6.00264,8.02796,11.07546,18.4829,29.46296,39.2501,50.77614,70.6098,75.624,92.13777,111.35373,120.68703,135.53215,130.4186,133.87165,136.90204,126.04409,137.47048,135.43874,133.56109,140.60667,133.3963,134.34716,140.92231,138.32373,142.43504,138.09493,130.68228,136.32259,140.41999,130.449,135.89136,141.29749,139.8528,130.25559,137.48464,137.60865,135.34788,119.01706,132.95684,134.03909,116.77519,111.06805,130.51648,131.51962,99.40509,106.50058
166.05588,0,0.07226,0.07183,1.09286,1.11006,0.34893,0.35936,0.84631,0.39445,0.07255,0.0739,0.09513,0.07375,0.09565,0.07817,0.15147,0.51558,0.80572,3.73592,7.34742,5.98113,6.16429,8.78577,7.08308,9.18242,5.67986,6.45725,3.5595,3.86217,3.53501,3.21215,4.23841,2.5454,3.50717,5.79598,2.94854,2.93078,3.54804,3.60092,3.17827,3.61286,4.05517,5.39284,3.93155,4.33709,4.3969,4.52084,5.00589,5.50636,5.29212,5.70481,6.231,6.25215,5.84067,7.70638,10.9998,19.01665,29.90435,37.98671,49.31538,69.86853,75.09675,94.5745,113.18522,123.23916,133.92207,124.20618,130.40529,132.64808,119.88968,132.09526,136.14512,126.97526,138.64425,134.64304,135.02982,136.4896,132.29066,139.95074,135.92302,125.88486,130.37759,137.2509,124.56434,129.51446,137.60838,134.70523,124.04279,130.30689,131.11171,128.43959,109.64546,124.7426,126.49436,107.39848,100.39486,122.54876,123.92665,90.45583,97.12839
167.05079,0,0.07226,0.07183,1.05334,1.08097,0.34849,0.32892,0.79839,0.37897,0.07298,0.0739,0.09513,0.07375,0.09609,0.47956,0.17392,0.60914,1.10967,2.96493,6.24397,5.46316,7.98759,7.57187,7.32459,8.10154,5.39764,5.1526,3.74061,3.45344,3.97201,3.38971,3.72395,2.79859,3.76835,6.06425,3.2174,3.22492,3.86834,3.63945,3.58854,4.13224,4.41504,5.83648,4.25061,4.66993,4.71073,4.8037,5.32347,5.80199,5.88645,6.14296,6.50975,7.15291,6.31002,8.20978,10.52724,21.25326,32.67598,39.21326,52.23366,72.69147,78.79248,98.49388,115.09698,126.4915,132.57752,118.91429,127.74848,130.16525,109.98134,127.04752,133.05253,120.7188,136.48823,134.41771,133.41993,134.2385,124.28157,135.55734,129.96229,117.94803,122.36136,134.33644,116.08672,121.05675,135.08727,131.32358,114.00907,121.91492,124.97963,119.45272,99.55251,113.84538,115.96577,95.08108,87.34658,110.40615,112.79486,79.44331,85.48018
168.03745,0,0.07226,0.07183,1.03522,1.02213,0.32325,0.27547,0.68336,0.35062,0.07255,0.0739,0.07314,0.07375,0.07418,1.21764,0.11757,0.2468,1.56617,3.90665,5.84977,5.09493,7.87023,7.42166,6.70832,8.09769,5.2534,4.60672,3.65112,3.20133,3.37254,3.21546,4.04467,2.82622,3.495,3.42997,3.30398,3.35226,3.97105,3.71652,3.66639,4.4279,4.2111,7.52226,4.55568,4.77094,4.88942,4.95238,6.4126,5.9601,6.08946,6.31071,6.6804,6.99036,6.54064,8.34065,10.53645,22.26093,33.20684,39.38867,52.16302,72.22239,79.66691,96.86515,115.66321,126.58082,129.85682,112.46193,120.31822,123.03725,101.73078,118.80613,131.70934,113.28698,131.99536,136.26277,135.82772,128.17479,114.42258,126.36542,121.91257,111.23039,112.6309,125.81022,107.9525,110.91652,126.49058,122.04054,105.30007,112.1773,115.50461,109.83253,89.44425,101.43576,104.99937,85.44803,78.64214,98.9463,101.56057,70.32257,75.4963
