152.23798,0,0.06967,0.54453,1.66866,1.67117,1.51695,0.08413,0.09556,0.07038,0.06917,0.0701,0.0693,0.29583,0.06903,0.06943,0.07839,0.31448,0.28535,2.96402,3.58432,2.88566,2.59743,1.81472,2.71194,1.5007,1.81298,1.98177,2.02678,2.11819,2.09053,3.22131,2.84915,2.50225,3.51208,3.92539,3.70443,3.57535,4.09534,4.7906,4.87531,6.421,6.82361,6.99039,7.75904,7.68466,7.7685,8.93336,8.47189,8.66768,9.00836,9.12347,8.27177,15.53565,11.66257,9.2577,8.2699,9.77921,11.47587,9.49564,11.28362,11.9087,10.92368,10.32435,12.47205,12.11254,13.54141,13.40319,17.73635,12.96169,14.89491,13.86654,17.17726,15.62621,17.069,24.70182,17.88039,19.51225,32.64522,20.71855,20.6651,44.40974,30.39364,23.45989,37.24448,39.30626,25.99699,29.13647,33.51522,37.83196,40.00034,38.82056,78.96831,51.61602,41.72672,85.58734,80.94723,55.66739,66.27775,85.24534,66.66541,71.97168,72.57511,80.16573,94.29513,72.20965,89.40189,98.48811,110.42551,109.8532,127.46755,138.57574,129.70821,120.97416,125.93131,106.31763,128.43404,139.09625,139.43982,137.69812,134.79856
153.22518,0,0.06932,0.51189,1.59635,1.61632,1.44387,0.08413,0.13718,0.07038,0.06917,0.0701,0.17914,0.3291,0.06903,0.06943,0.07327,0.50945,0.56644,2.52715,3.55562,2.91044,2.6233,1.80323,1.89299,1.26973,1.88568,2.00984,2.2615,1.85064,2.047,2.96534,2.51032,2.82394,3.41526,3.49231,3.30361,3.22362,3.55645,4.2887,4.26073,6.01337,6.86719,6.37304,6.73339,7.19119,7.04756,8.1155,7.75216,8.33855,8.25838,8.41136,7.40957,12.84044,10.7706,8.54597,7.04287,9.24347,10.78675,9.09567,11.0773,11.26229,10.43936,10.64124,13.19515,12.41333,14.78933,16.03635,20.99808,14.10698,15.8985,14.19536,17.38904,15.99937,17.86424,25.65932,18.28507,21.8623,36.23516,23.11509,22.69987,51.45111,35.00599,26.46095,41.8504,44.93423,29.60083,32.70023,38.58783,44.22692,46.0279,45.42905,90.17737,61.05947,48.92912,99.96382,93.61006,65.88814,78.14198,99.15393,79.46403,84.94608,86.15165,94.61085,107.50237,84.36903,102.64307,112.63433,120.29183,121.23558,133.08136,138.74803,134.46513,122.5839,129.4062,113.40392,133.30635,138.11106,140.43672,140.77765,135.59605
154.21112,0,0.07782,0.4748,1.56394,1.52516,1.32255,0.16044,0.13718,0.07038,0.06917,0.0701,0.10079,0.28545,0.06903,0.06943,0.11155,0.41964,0.52509,2.51851,3.20783,3.03904,2.48976,1.71602,1.84024,1.25593,1.89338,1.85015,2.4629,1.78807,3.03902,3.007,2.42938,3.37196,3.42074,3.25134,3.36269,3.42945,3.47979,3.62108,4.13812,5.78265,6.46142,7.79437,7.19306,7.69981,6.9289,8.10276,7.92522,8.8158,8.41863,8.29242,7.29368,10.13549,8.88193,8.49848,6.79184,9.3159,10.73018,9.30343,11.23864,11.75741,10.4101,10.66877,13.08084,11.19673,15.23773,18.48015,22.09962,16.39239,16.79039,14.68885,17.94826,16.72491,19.04419,27.52288,18.9394,23.73551,41.70806,25.83638,25.14268,61.06882,41.18905,30.45198,48.09619,51.42633,33.74961,36.37218,43.51161,51.33462,52.39152,52.45379,102.42214,70.87079,55.99478,113.77347,106.67942,76.07505,88.81002,113.77929,92.55857,98.12613,101.83056,110.17915,118.36773,98.01532,116.01047,123.29027,126.19665,127.15828,135.98085,137.19374,134.97851,122.69024,130.05934,118.13432,133.10879,134.44767,139.80846,141.58557,134.42272
155.20738,0,0.07782,0.4632,1.54855,1.51891,1.23255,0.16044,0.06957,0.07038,0.06917,0.0701,0.06877,0.24696,0.07758,0.06943,0.13046,0.37694,0.32871,2.71105,3.30982,3.50851,2.71448,1.91432,1.88639,1.23532,1.80323,2.04517,3.23784,1.79645,2.79257,2.23825,2.48624,3.12159,3.64573,3.41381,3.37588,3.6616,3.72855,3.62807,4.8496,5.98485,6.30937,8.39969,7.5855,8.19095,7.18017,8.11468,8.04885,8.30396,8.57886,8.66134,7.62207,9.41417,9.09614,8.7764,7.02026,10.42024,11.24272,9.72571,11.86016,11.85726,10.91928,11.19849,15.37537,11.80968,17.97979,18.9562,20.39824,19.30357,19.27776,16.76436,19.59102,18.70141,21.92974,32.54036,21.58667,26.83082,52.62768,31.35702,29.67138,74.46475,50.64831,36.67034,58.17735,62.9073,40.58597,42.57849,54.11417,63.79996,63.21919,65.13197,117.72113,85.41541,66.06184,127.44096,119.15758,89.92495,107.6139,128.03612,109.65245,115.45152,118.21847,124.62839,132.69972,114.93439,126.80675,135.43829,137.03031,138.65585,141.72815,141.34378,142.47451,125.43502,137.1481,127.26737,140.1909,136.41488,144.68783,146.77082,136.98169
156.18273,0,0.06877,0.40249,1.52439,1.47247,1.22176,0.06969,0.06957,0.07038,0.06917,0.0701,0.06877,0.16079,0.07758,0.06943,0.20914,0.34709,0.31049,2.71259,3.53129,3.34491,4.72482,2.15334,2.07013,1.23866,2.62051,2.30184,2.29411,1.93354,2.85275,2.26194,2.64414,2.99858,3.16095,3.67496,3.5013,3.74221,4.11488,3.88471,5.06832,6.06254,6.94246,7.2081,7.98892,8.2533,7.82129,8.88467,8.90288,9.26402,10.04702,9.72735,8.84263,10.26557,10.45243,10.13736,8.36946,11.59992,13.01031,11.14149,12.96768,11.75854,12.22762,12.71492,17.01892,13.52713,20.06795,19.67,20.87392,18.78994,22.29642,19.4085,22.68858,21.26716,25.52161,38.31025,25.41781,31.76506,64.30514,37.83807,35.07601,88.99452,60.57307,43.48911,68.13013,75.39973,48.73402,51.15714,65.69844,76.87351,76.09383,78.80216,127.63824,101.77022,78.96797,135.83243,129.89963,105.74332,120.7471,136.87054,125.11424,129.25625,131.76626,134.94987,139.79964,129.58487,135.21798,141.22256,142.12191,142.52899,139.36338,139.6046,141.92977,123.34192,137.92447,133.78545,139.13815,133.79615,141.16841,142.65866,133.96521
157.17797,0,0.06877,0.44786,1.58181,1.46849,1.09651,0.09452,0.06957,0.07038,0.11513,0.0701,0.06877,0.11887,0.07779,0.06985,0.24157,0.39498,0.50172,2.98492,3.66098,3.54355,6.29644,3.50996,2.59445,1.35524,2.77877,3.68732,4.68639,2.03972,2.12585,2.28687,2.75764,3.04452,3.31391,4.03805,3.60458,3.89474,4.0721,4.57855,4.59295,6.23715,7.8955,6.99604,8.3302,8.32678,8.25539,9.43459,9.14156,10.29847,10.27071,10.01275,9.2549,10.55762,11.05198,11.40059,8.9312,13.70415,13.85039,12.16421,14.46556,13.37851,14.03664,14.83296,17.96907,16.01951,24.46771,22.63681,25.22063,20.1227,26.86485,23.57607,27.23756,26.28657,33.18399,48.30061,33.0433,39.91345,77.67141,48.892,45.32229,108.33475,75.1601,56.06701,85.91784,94.02603,62.91811,65.25799,82.43075,92.02226,91.99502,96.38323,130.66007,115.1846,93.1838,135.47866,128.64255,121.2655,134.27789,135.99833,132.10046,136.95693,135.98483,132.99062,140.49498,134.72157,133.82999,140.62183,141.9666,142.06884,137.35056,135.2566,139.90689,117.54762,135.64229,132.11674,137.12819,129.4613,138.50594,140.47408,127.22752
158.16248,0,0.06877,0.50401,1.57665,1.49167,1.13635,0.06969,0.06957,0.07038,0.19335,0.0701,0.06877,0.10632,0.1323,0.08886,0.18683,0.33554,0.55176,2.47087,4.50751,3.37264,5.83402,4.153,3.07386,1.60846,2.34612,4.11784,3.23153,2.56903,2.25944,2.47001,2.96864,2.87965,3.73344,4.30247,3.80947,3.78309,4.60219,5.14474,4.84311,6.89256,8.12151,7.65081,8.4367,9.23096,8.7615,9.81992,9.52891,10.46708,13.47894,10.56562,9.68618,10.8082,11.83181,13.33476,9.7221,14.82789,15.82753,13.21904,15.47262,14.27768,15.40889,16.62397,20.27296,19.82136,26.0675,24.70088,27.55312,22.0475,29.97952,26.13457,30.22994,28.90469,37.51834,54.48272,36.66658,43.92161,83.98103,53.43544,49.70957,112.37381,81.07371,60.61531,91.16814,100.71019,67.81455,71.75843,87.12705,93.2932,99.68473,102.17691,126.63234,120.02177,98.94602,133.7866,125.85851,125.07179,135.25992,134.55729,133.02737,139.33408,135.81997,131.14115,141.34552,137.07397,132.16429,140.11989,143.3184,140.50909,130.92934,128.10494,133.4681,109.01047,131.52234,131.65161,130.2184,121.49082,129.73607,131.76034,117.47623
159.15327,0,0.06877,0.47864,1.56714,1.43278,1.02649,0.06969,0.06957,0.07038,0.07817,0.0701,0.06877,0.08224,0.16841,0.0698,0.23361,0.33144,0.39794,2.13953,4.11923,3.34729,4.66694,4.5535,2.84259,1.65863,2.26302,2.85643,2.0159,2.73714,2.33073,2.33968,2.94827,3.18392,3.76488,3.82147,3.60368,3.7318,4.35137,4.25446,4.60567,6.83706,9.12153,7.66445,7.87918,8.72326,8.66061,9.2939,8.97917,9.39188,12.13098,9.81211,8.79409,10.07818,11.51395,13.03469,9.0333,13.47999,15.98547,13.62796,16.21956,14.55789,16.18714,17.82838,21.099,21.35917,26.02579,27.08818,29.72921,24.09376,33.16298,28.30596,32.62774,31.28284,41.87393,61.62657,40.46718,47.08128,89.4712,57.67522,53.71018,118.86131,89.37032,66.45915,98.68964,109.82226,75.74075,82.84083,96.14597,95.22121,111.71949,113.40306,119.17345,123.34342,110.20208,130.10873,120.03855,126.91409,134.47825,130.2131,129.59786,136.62041,132.08411,126.66918,138.30885,134.72234,128.00259,136.04919,140.1928,136.80322,126.04694,121.28589,128.29401,101.97762,126.15548,128.10821,125.32833,111.22264,121.14548,123.5293,107.18158
160.14525,0,0.06877,0.43915,1.53443,1.38075,1.05702,0.06969,0.06957,0.07038,0.07366,0.0701,0.06877,0.08224,0.12334,0.07802,0.20762,0.35579,0.47149,1.87748,4.04597,3.36277,4.43077,4.9088,3.69727,1.97084,2.13817,2.39991,2.0191,2.95256,2.72672,2.41232,2.9953,4.38196,3.65879,3.81304,3.80224,3.94903,4.42232,4.29574,5.09526,6.53474,10.43551,8.12089,8.45237,9.04687,9.80177,10.18463,9.78397,10.17851,11.68575,11.49564,10.0903,11.59727,13.01012,16.16178,10.30623,15.35133,17.38892,15.92575,19.38369,16.68892,18.88642,23.9057,25.70879,22.25981,29.98991,31.1026,34.72381,28.79726,39.52868,34.23594,37.98948,37.49249,50.03003,72.27743,48.98593,56.97792,102.32781,67.6491,63.86286,110.93924,96.4732,74.53632,98.25359,115.1801,83.90837,95.28121,103.35388,97.54133,123.86407,121.21206,119.95785,127.15617,120.24044,131.6805,118.34746,127.07736,132.72347,129.54908,130.16269,136.63586,132.09314,126.24679,138.59286,137.13169,127.42426,135.17423,140.67078,135.92404,121.41845,112.10557,120.95465,91.25012,122.69343,129.0252,119.46838,103.20911,111.51808,114.05995,94.94372
161.12041,0,0.06877,0.46927,1.51998,1.31478,0.96122,0.06969,0.06957,0.07038,0.06917,0.0701,0.06877,0.06957,0.13784,0.06943,0.15547,0.38653,0.68046,1.96879,3.80519,3.78635,4.53199,3.29348,3.26072,1.82664,2.22826,2.11252,2.04246,2.91426,4.33507,2.53024,3.13489,3.97369,3.48134,3.85226,3.92014,3.97965,4.70032,4.43661,5.39849,6.67844,9.74331,8.38052,9.08429,9.49316,10.33626,10.70795,10.4207,11.46847,11.82759,12.24937,11.73766,12.56358,15.00284,17.1969,11.533,16.77998,19.24183,17.53343,22.17415,18.7455,21.13111,28.20969,28.08499,24.37449,32.13075,34.31542,38.40599,32.46621,44.44112,39.25997,43.09073,42.79728,57.04532,81.09975,56.31788,65.27423,113.63393,76.84595,72.96305,105.22818,102.01915,82.04992,99.97016,120.06011,90.96644,104.42667,104.8802,98.31286,129.05605,122.90463,115.64248,127.96295,124.84844,127.38724,113.44652,124.05743,128.19289,124.96504,126.59576,133.72189,128.092,121.49708,135.245,135.28687,123.34628,129.45634,135.65564,129.72195,113.06881,100.64364,109.58341,79.28097,114.34825,123.46885,110.70214,92.72185,98.9135,101.31391,82.40658
162.11854,0,0.06877,0.47041,1.51056,1.32542,0.88684,0.06969,0.06957,0.07038,0.06917,0.0701,0.06877,0.06957,0.14718,0.06943,0.12743,0.50659,0.97569,2.40833,4.59014,5.99392,5.31131,4.53313,7.08433,2.95025,2.70387,2.68743,2.59368,3.55833,4.84441,3.08283,3.44889,3.43967,3.78564,4.21548,4.43202,4.44603,5.12523,4.89872,5.58956,7.30961,8.89004,9.09038,9.55253,9.97024,11.05738,11.43947,11.42662,12.9281,11.92263,12.74202,13.22345,14.19214,15.75024,17.8688,13.38021,20.15162,23.58285,21.90191,26.83824,23.36175,26.37368,37.40381,35.06103,30.14329,39.46904,41.53293,45.90202,39.23496,52.424,45.84847,49.51261,49.84986,66.09413,95.09593,65.18285,75.39283,112.76264,82.20173,82.25692,96.43505,102.23633,88.22093,94.71426,115.87938,93.56688,115.26657,107.66404,96.2119,130.31276,121.13189,110.66528,123.44134,123.13217,124.88648,102.8794,121.24299,124.55224,119.69117,122.72295,131.61672,125.26404,112.03428,133.3824,134.01465,114.73895,124.94708,133.95154,126.31931,104.33214,93.96274,101.89109,73.34862,107.62506,120.21979,98.78092,81.08069,89.38015,91.81211,73.84455
163.0969,0,0.06877,0.45351,1.44561,1.3116,0.85331,0.06969,0.06957,0.07038,0.06917,0.0701,0.06877,0.06957,0.15998,0.06943,0.11105,0.48245,0.93752,2.94004,3.87406,5.7791,5.07322,4.14736,7.20284,2.76435,3.22595,2.66513,2.57129,3.99935,2.74207,3.12573,3.58626,3.02027,3.75193,4.08867,4.59162,4.40668,4.95746,4.94894,5.54889,7.66324,8.97094,9.52125,9.64742,10.38115,11.54849,11.76718,13.13204,12.88464,13.38186,13.70277,16.71305,15.34602,17.02969,19.60345,14.3892,21.91475,25.87379,23.68442,28.96555,25.44558,29.5633,44.40867,39.33003,34.03141,44.17656,47.12234,52.49153,45.06376,60.34276,52.91695,56.92811,57.24448,72.25172,107.39038,73.52336,83.73209,114.32816,90.81009,89.64571,96.31293,104.29415,95.52973,95.28075,114.87104,100.59788,124.11886,108.12529,93.32997,128.10334,118.14306,103.39787,118.78674,120.78604,117.17869,95.1085,114.49122,115.42995,110.90651,114.37829,123.33621,117.92479,103.20243,124.13876,127.13602,107.3661,115.22195,123.66731,116.64863,95.8921,84.49145,91.65778,63.57775,99.50295,114.75621,90.95862,75.52484,80.37408,81.85204,65.30971
164.08622,0,0.06877,0.48383,1.46638,1.29679,0.85189,0.06969,0.06957,0.07038,0.06917,0.0701,0.06877,0.06957,0.11535,0.06943,0.10705,0.63151,0.66792,2.71248,3.03414,4.25999,3.00535,3.97435,2.63077,2.29258,3.27421,2.75021,2.25832,3.08244,2.43079,3.04267,4.02469,2.98966,4.29269,3.93626,4.51972,4.36333,5.06886,4.60538,5.05631,9.53254,8.63882,9.62752,9.48085,12.52498,10.68004,11.0471,11.93235,11.21313,13.17816,14.57292,16.6923,15.81359,18.27233,19.66714,14.11839,22.84894,27.43425,24.29516,30.22424,26.35772,30.99348,48.69047,40.5919,34.80071,45.67834,49.68702,57.12857,48.23992,65.71849,58.23885,63.15107,62.92949,75.05192,118.74501,80.69456,89.8039,106.1666,93.84159,93.66981,94.9964,101.28549,102.00739,91.8779,109.00593,105.70911,129.63785,105.54402,83.38605,125.07534,112.04142,90.0291,114.34325,118.11539,109.10909,79.57739,104.65947,105.66231,97.70552,103.24406,117.18376,109.88247,86.76201,116.90243,124.99614,93.76721,101.81818,115.1423,104.7264,81.48912,72.17908,78.15476,52.26396,86.91968,104.38371,75.44841,63.70886,67.14575,68.12451,52.96942
